state	year	county	precinct	g2012_REG_tv	g2012_USP_adv	g2012_USP_arv	g2012_USP_atv	g2012_USP_dv	g2012_USP_edv	g2012_USP_erv	g2012_USP_etv	g2012_USP_ldv	g2012_USP_lrv	g2012_USP_ltv	g2012_USP_pdv	g2012_USP_prv	g2012_USP_ptv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_lrv	g2012_USH_arv	g2012_USH_erv	g2012_USH_prv	g2012_USH_rv	g2012_USH_ldv	g2012_USH_adv	g2012_USH_edv	g2012_USH_pdv	g2012_USH_dv	g2012_USH_tv	cd2	g2012_REG_tv2	g2012_USH_lrv2	g2012_USH_arv2	g2012_USH_erv2	g2012_USH_prv2	g2012_USH_rv2	g2012_USH_ldv2	g2012_USH_adv2	g2012_USH_edv2	g2012_USH_pdv2	g2012_USH_dv2	g2012_USH_tv2	cd3	g2012_REG_tv3	g2012_USH_lrv3	g2012_USH_arv3	g2012_USH_erv3	g2012_USH_prv3	g2012_USH_rv3	g2012_USH_ldv3	g2012_USH_adv3	g2012_USH_edv3	g2012_USH_pdv3	g2012_USH_dv3	g2012_USH_tv3	cd4	g2012_REG_tv4	g2012_USH_lrv4	g2012_USH_arv4	g2012_USH_erv4	g2012_USH_prv4	g2012_USH_rv4	g2012_USH_ldv4	g2012_USH_adv4	g2012_USH_edv4	g2012_USH_pdv4	g2012_USH_dv4	g2012_USH_tv4	ld	g2012_STH_lrv	g2012_STH_arv	g2012_STH_erv	g2012_STH_prv	g2012_STH_rv	g2012_STH_ldv	g2012_STH_adv	g2012_STH_edv	g2012_STH_pdv	g2012_STH_dv	g2012_STH_tv	ld2	g2012_STH_lrv2	g2012_STH_arv2	g2012_STH_erv2	g2012_STH_prv2	g2012_STH_rv2	g2012_STH_ldv2	g2012_STH_adv2	g2012_STH_edv2	g2012_STH_pdv2	g2012_STH_dv2	g2012_STH_tv2	ld3	g2012_STH_lrv3	g2012_STH_arv3	g2012_STH_erv3	g2012_STH_prv3	g2012_STH_rv3	g2012_STH_ldv3	g2012_STH_adv3	g2012_STH_edv3	g2012_STH_pdv3	g2012_STH_dv3	g2012_STH_tv3	sd	g2012_STS_lrv	g2012_STS_arv	g2012_STS_erv	g2012_STS_prv	g2012_STS_rv	g2012_STS_ldv	g2012_STS_adv	g2012_STS_edv	g2012_STS_pdv	g2012_STS_dv	g2012_STS_tv	sd2	g2012_STS_lrv2	g2012_STS_arv2	g2012_STS_erv2	g2012_STS_prv2	g2012_STS_rv2	g2012_STS_ldv2	g2012_STS_adv2	g2012_STS_edv2	g2012_STS_pdv2	g2012_STS_dv2	g2012_STS_tv2	sd3	g2012_STS_lrv3	g2012_STS_arv3	g2012_STS_erv3	g2012_STS_prv3	g2012_STS_rv3	g2012_STS_ldv3	g2012_STS_adv3	g2012_STS_edv3	g2012_STS_pdv3	g2012_STS_dv3	g2012_STS_tv3
"GA"	2012	"Floyd"	"VANNS VALLEY"	627	2	10	12	85	22	82	105	60	192	253	1	0	1	284	371	14	176	8	78	0	262	59	4	23	1	87	349																																								13	220	12	86	0	318						318																									52	218	12	85	0	315						315																								
"GA"	2012	"Floyd"	"WATTERS"	2614	12	60	73	281	95	606	705	172	876	1075	2	3	5	1545	1858	14	785	57	551	1	1394	219	13	121	4	357	1751																																								12	694	47	488	0	1229	342	24	207	5	578	1807																									52	939	64	613	3	1619						1619																								
"GA"	2012	"Floyd"	"WEST LINDALE"	2213	12	42	54	344	116	401	525	214	661	900	2	4	6	1108	1485	14	633	40	378	2	1053	215	12	116	2	345	1398																																								13	772	45	433	4	1254						1254																									52	768	46	451	4	1269						1269																								
"GA"	2012	"Forsyth"	"01 Big Creek"	6420	54	185	242	1148	551	2399	2974	542	1437	2025	1	0	1	4021	5242	7	1435	173	2323	0	3931	498	58	514	0	1070	5001																																								25	1729	189	2549	0	4467						4467																									27	1726	188	2540	0	4454						4454																								
"GA"	2012	"Forsyth"	"02 Brandywine"	3389	31	62	96	947	318	534	859	596	957	1592	2	2	4	1555	2551	7	933	57	530	2	1522	570	28	296	2	896	2418																																								22	1215	64	656	2	1937						1937																									27	1216	63	653	2	1934						1934																								
"GA"	2012	"Forsyth"	"03 Browns Bridge"	5437	29	144	175	639	328	2006	2359	282	1392	1726	0	2	2	3544	4262	7	780	74	1096	2	1952	218	17	234	0	469	2421	9	5437	576	67	797	0	1440	82	9	120	0	211	1651																											26	1495	139	2017	0	3651						3651																									27	1488	144	2021	2	3655						3655																								
"GA"	2012	"Forsyth"	"04 Chestatee"	4243	16	91	107	428	198	1489	1712	214	1189	1443	0	2	2	2771	3264	9	1121	90	1418	2	2631	239	13	232	0	484	3115																																								26	1235	91	1504	2	2832						2832																									27	1243	95	1490	2	2830						2830																								
"GA"	2012	"Forsyth"	"05 Coal Mountain"	3247	11	69	80	361	173	1333	1516	177	834	1030	0	1	1	2237	2627	9	805	64	1263	0	2132	170	12	180	0	362	2494																																								24	515	40	899	0	1454						1454	26	372	26	454	0	852						852													27	894	66	1338	1	2299						2299																								
"GA"	2012	"Forsyth"	"06 Crossroads"	2791	5	51	56	279	147	1271	1429	127	609	753	0	1	1	1932	2239	9	592	47	1212	1	1852	128	4	159	0	291	2143																																								26	664	47	1272	1	1984						1984																									27	649	48	1263	1	1961						1961																								
"GA"	2012	"Forsyth"	"07 Cumming"	2067	26	91	117	318	179	852	1041	113	266	386	0	0	0	1209	1544	7	268	90	794	0	1152	103	22	181	0	306	1458																																								24	318	85	877	0	1280						1280	25	0	0	7	0	7						7													27	318	85	878	0	1281						1281																								
"GA"	2012	"Forsyth"	"08 Mashburn"	4205	26	118	145	556	299	1768	2080	231	955	1214	0	2	2	2843	3441	7	919	117	1708	2	2746	230	22	290	0	542	3288																																								26	810	89	1352	2	2253						2253	25	218	30	459	0	707						707													27	1021	116	1752	2	2891						2891																								
"GA"	2012	"Forsyth"	"09 Matt"	4039	20	73	96	411	209	1598	1824	182	1063	1272	0	1	1	2735	3193	9	1022	71	1541	1	2635	188	21	198	0	407	3042																																								24	581	44	790	0	1415						1415	9	548	34	824	0	1406						1406													27	1134	76	1605	1	2816						2816																								
"GA"	2012	"Forsyth"	"10 Midway"	9023	43	163	210	1383	808	3739	4580	529	1942	2543	3	3	6	5847	7339	7	1904	153	3673	5	5735	490	37	718	1	1246	6981																																								24	2164	162	3991	6	6323						6323																									27	2162	161	3979	6	6308						6308																								
"GA"	2012	"Forsyth"	"11 Sawnee"	3559	19	73	94	453	220	1428	1666	214	831	1071	0	0	0	2332	2831	7	422	37	753	0	1212	129	11	164	0	304	1516	9	3559	369	37	613	0	1019	82	7	77	0	166	1185																											24	909	83	1452	0	2444						2444																									27	909	82	1458	0	2449						2449																								
"GA"	2012	"Forsyth"	"12 Pleasant Grove"	1344	2	50	52	117	29	329	362	86	514	608	0	0	0	893	1022	9	480	49	310	0	839	89	2	32	0	123	962																																								26	518	51	322	0	891						891																									27	523	50	322	0	895						895																								
"GA"	2012	"Forsyth"	"15 Heardsville"	2755	11	47	59	260	125	996	1133	124	799	949	0	1	1	1843	2142	9	773	46	944	1	1764	135	10	132	0	277	2041																																								24	838	44	1009	0	1891						1891																									27	842	45	1010	1	1898						1898																								
"GA"	2012	"Forsyth"	"16 Otwell"	5855	33	150	187	844	444	2263	2740	366	1229	1649	1	1	2	3643	4578	7	1172	140	2107	1	3420	336	35	424	1	796	4216	9	5855	35	4	58	0	97	15	1	11	0	27	124																											24	1215	141	2078	0	3434						3434	26	178	13	247	0	438						438													27	1386	156	2293	1	3836						3836																								
"GA"	2012	"Forsyth"	"17 Johns Creek"	3673	35	142	186	704	348	1228	1585	321	929	1273	0	2	2	2301	3046	7	923	138	1206	1	2268	273	35	318	0	626	2894																																								25	1063	147	1329	0	2539						2539																									27	1061	146	1309	1	2517						2517																								
"GA"	2012	"Forsyth"	"19 Old Atlanta"	4582	46	145	194	702	292	1452	1754	364	1300	1687	0	0	0	2897	3635	7	1266	146	1446	0	2858	344	43	269	0	656	3514																																								25	1453	160	1558	0	3171						3171																									27	1445	166	1537	0	3148						3148																								
"GA"	2012	"Forsyth"	"20 Piney Grove"	2753	17	54	71	589	292	814	1113	278	650	943	2	1	3	1519	2130	7	622	51	810	2	1485	263	14	256	1	534	2019																																								24	507	34	611	2	1154						1154	25	266	20	314	0	600						600													27	766	54	931	2	1753						1753																								
"GA"	2012	"Forsyth"	"21 South Forsyth"	4339	21	134	158	594	305	1903	2227	267	878	1163	1	0	1	2915	3549	7	870	130	1885	1	2886	228	19	271	0	518	3404																																								25	995	123	1991	1	3110						3110																									27	995	126	1963	1	3085						3085																								
"GA"	2012	"Forsyth"	"22 Vickery"	3693	28	121	153	429	216	1570	1811	185	829	1049	0	1	1	2521	3014	7	810	115	1531	0	2456	191	27	218	0	436	2892																																								22	905	116	1599	0	2620						2620																									27	907	118	1588	0	2613						2613																								
"GA"	2012	"Forsyth"	"24 Sharon Forks"	4391	20	117	137	677	334	1744	2095	323	1017	1371	0	0	0	2878	3603	7	1001	106	1720	0	2827	302	21	293	0	616	3443																																								25	1166	115	1855	0	3136						3136																									27	1163	117	1841	0	3121						3121																								
"GA"	2012	"Forsyth"	"25 Windermere"	6901	45	178	226	1057	501	2430	2949	511	1860	2409	0	2	2	4470	5586	7	1822	173	2351	1	4347	466	37	463	0	966	5313																																								26	1280	108	1467	1	2856						2856	25	778	73	1091	1	1943						1943													27	2057	183	2549	2	4791						4791																								
"GA"	2012	"Forsyth"	"27 Concord"	4516	20	99	119	456	184	1722	1929	250	1270	1555	2	1	3	3092	3606	9	1198	94	1654	0	2946	275	21	181	2	479	3425																																								26	1357	96	1720	3	3176						3176																									27	1349	100	1697	3	3149						3149																								
"GA"	2012	"Forsyth"	"29 Polo"	4819	35	131	167	759	380	1765	2159	344	1214	1592	0	4	4	3114	3922	7	1195	127	1734	4	3060	313	37	345	0	695	3755																																								24	774	85	1209	3	2071						2071	22	588	56	639	0	1283						1283													27	1340	141	1825	3	3309						3309																								
"GA"	2012	"Forsyth"	"30 Riverclub"	1965	8	29	38	257	83	514	601	166	739	919	0	0	0	1282	1558	7	734	29	505	0	1268	143	6	81	0	230	1498																																								26	793	26	514	0	1333						1333																									27	789	28	512	0	1329						1329																								
"GA"	2012	"Forsyth"	"33 Keith Bridge"	2348	15	30	45	203	73	650	733	115	833	979	0	1	1	1514	1758	9	785	26	622	1	1434	154	15	87	0	256	1690																																								26	873	31	653	1	1558						1558																									27	476	12	344	0	832						832	51	398	19	312	0	729						729												
"GA"	2012	"Franklin"	"Ashland"	223	0	6	6	19	12	44	56	7	81	91	0	0	0	131	153	9	75	6	41	0	122	14	0	14	0	28	150																																								32	79	6	40	0	125	9	0	14	0	23	148																									50	82	6	49	0	137						137																								
"GA"	2012	"Franklin"	"Canon"	965	10	12	22	140	19	134	155	111	360	478	0	1	1	507	656	9	311	10	127	1	449	135	9	23	0	167	616																																								32	393	15	128	1	537	72	5	23	0	100	637																									50	405	17	138	1	561						561																								
"GA"	2012	"Franklin"	"Carnesville"	1391	5	36	41	160	79	382	470	76	346	431	0	1	1	765	943	9	316	33	355	0	704	94	8	86	1	189	893																																								32	350	33	373	1	757	65	8	77	0	150	907																									50	378	37	392	1	808						808																								
"GA"	2012	"Franklin"	"Dooley"	349	1	7	8	31	6	68	75	24	144	177	0	0	0	219	260	9	129	7	64	0	200	39	1	9	0	49	249																																								32	145	7	63	0	215	24	1	11	0	36	251																									50	156	7	66	0	229						229																								
"GA"	2012	"Franklin"	"Flintsville"	537	2	6	9	63	8	80	90	53	224	284	0	0	0	310	383	9	186	6	75	0	267	81	3	13	0	97	364																																								32	211	4	73	0	288	60	5	14	0	79	367																									50	231	9	82	0	322						322																								
